"cocktail_ingredient_id","ingredient_amount","ingredient_name","ingredient_type","ingredient_unit","cocktail_id","ingredient_id","ingredient_amont"
4389,"1","민트","Garnish","spg",771,1213,""
4390,"44.4","Light rum","Rum","ml",772,1100,""
4391,"7.4","Maraschino Liqueur","Liqueur","ml",772,1163,""
4392,"22.2","라임 쥬스","General","ml",772,1119,""
4393,"14.8","오렌지 주스","General","ml",772,1276,""
4394,"7.4","단순 시럽","General","ml",772,1657,""
4395,"2","자몽 비터스","General","ds",772,907,""
4396,"59.1","Madeira, Blandy's Malmsey 5 Year","Wine","ml",773,1146,""
4397,"14.8","메이플 시럽","General","ml",773,1161,""
4398,"14.8","Bitters, Angostura","General","ml",773,74,""
4399,"1","달걀 전체","General","",773,731,""
4400,"44.4","Mezcal","Mezcal","ml",774,1191,""
4401,"14.8","Suze","Liqueur","ml",774,1725,""
4402,"14.8","Benedictine","Liqueur","ml",774,376,""
4403,"14.8","라임 쥬스","General","ml",774,1119,""
4404,"2","비터스, Bittermens Xocolatl MOLE","General","ds",774,229,""
4405,"1","Bitters, Angostura","General","ds",774,74,""
4406,"44.4","Demerara Rum, Lemon Hart 151","Rum","ml",775,683,""
4407,"44.4","Sweet vermouth, Carpano Punt e Mes","Wine","ml",775,1735,""
4408,"1","Bitters, Angostura","General","ds",775,74,""
4409,"6","Bitters, 'Elemakule Tiki","General","dr",775,210,""
4410,"59.1","Bourbon, Maker's Mark","Whisky","ml",776,340,""
4411,"14.8","Benedictine","Liqueur","ml",776,376,""
4412,"14.8","Sweet vermouth, Cinzano","Wine","ml",776,1737,""
4413,"3","오렌지 비터스, Fee Brothers Orange","General","ds",776,1265,""
4414,"59.1","Calvados","Brandy","ml",777,390,""
4415,"14.8","Herbal liqueur, Green Chartreuse","Liqueur","ml",777,958,""
4416,"14.8","Amer Picon","Liqueur","ml",777,60,""
4417,"44.4","Anejo tequila, Jose Cuervo Black","Tequila","ml",778,149,""
4418,"14.8","Licor 43","Liqueur","ml",778,1098,""
4419,"14.8","Triple sec, Combier L'Original Liqueur D'Orange","Liqueur","ml",778,1796,""
4420,"22.2","라임 쥬스","General","ml",778,1119,""
4421,"1","라임","General","sli",778,1114,""
4422,"44.4","Coffee liqueur, Patron XO Cafe Dark","Liqueur","ml",779,568,""
4423,"22.2","Coffee liqueur, Bittermens New Orleans Coffee","Liqueur","ml",779,564,""
4424,"29.6","아이스 커피","General","ml",779,984,""
4425,"14.8","데메라라 시럽","General","ml",779,684,""
4426,"29.6","무거운 휘핑 크림","General","ml",779,609,""
4427,"5","비터스, Bittermens Xocolatl MOLE","General","dr",779,229,""
4428,"29.6","Gin","Gin","ml",780,803,""
4429,"29.6","Dry vermouth","Wine","ml",780,709,""
4430,"29.6","Elderflower liqueur, St. Germain","Liqueur","ml",780,739,""
4431,"14.8","Aperol","Liqueur","ml",780,83,""
4432,"14.8","레몬 주스","General","ml",780,1086,""
4433,"59.1","Gin","Gin","ml",781,803,""
4434,"29.6","Averna","Liqueur","ml",781,138,""
4435,"7.4","Amaro, Cappelletti Sfumato Rabarbaro","Liqueur","ml",781,54,""
4436,"1","Bitters, Amargos chunchos","General","ds",781,215,""
4437,"1","카다몬 비터스, Scrappy's Cardamon","General","dr",781,421,""
4438,"22.2","Old Tom Gin, Ransom","Gin","ml",782,1254,""
4439,"22.2","Strega","Liqueur","ml",782,1717,""
4440,"1005.5","Ginger liqueur, Domaine de Canton","Liqueur","ml",782,875,""
4441,"22.2","라임 쥬스","General","ml",782,1119,""
4442,"59.1","Rye, Old Overholt","Whisky","ml",783,1597,""
4443,"22.2","Sweet vermouth, Vya","Wine","ml",783,1744,""
4444,"22.2","단순 시럽 (Massaman)","General","ml",783,1657,""
4445,"1","Bitters, Angostura","General","ds",783,74,""
4446,"1","오렌지 껍질","General","twst",783,1290,""
4447,"44.4","Rye, Rittenhouse","Whisky","ml",784,1600,""
4448,"22.2","Aromatized wine, Cocchi Americano","Wine","ml",784,126,""
4449,"14.8","Amere Sauvage","Liqueur","ml",784,69,""
4450,"7.4","Sweet vermouth, Carpano Antica Formula","Wine","ml",784,1733,""
4451,"29.6","Gin, Tanqueray","Gin","ml",785,860,""
4452,"14.8","Aquavit, Linie","Spirits","ml",785,120,""
4453,"14.8","Aquavit, Krogstad","Spirits","ml",785,119,""
4454,"29.6","Sweet vermouth","Wine","ml",785,1730,""
4455,"7.4","Benedictine","Liqueur","ml",785,376,""
4456,"2","Bitters, Angostura","General","ds",785,74,""
4457,"2","Peychaud의 Bitters","General","ds",785,1390,""
4458,"1","오렌지 껍질","General","twst",785,1290,""
4459,"29.6","Mezcal","Mezcal","ml",786,1191,""
4460,"29.6","Fino sherry","Wine","ml",786,764,""
4461,"22.2","Byrrh","Wine","ml",786,374,""
4462,"7.4","Benedictine","Liqueur","ml",786,376,""
4463,"2","Bitters, Angostura","General","ds",786,74,""
4464,"1","오렌지 껍질","Garnish","twst",786,1291,""
4465,"37","Old Tom Gin","Gin","ml",787,1251,""
4466,"14.8","Calvados","Brandy","ml",787,390,""
4467,"14.8","레몬 주스","General","ml",787,1086,""
4468,"7.4","Elderflower liqueur, St. Germain","Liqueur","ml",787,739,""
4469,"1","Herbal liqueur, Yellow Chartreuse","Liqueur","bsp",787,961,""
4470,"1","레몬 껍질","General","sli",787,1087,""
4471,"44.4","Bourbon, Maker's Mark","Whisky","ml",788,340,""
4472,"22.2","Limoncello, Pallini","Vodka","ml",788,1128,""
4473,"22.2","Sweet vermouth","Wine","ml",788,1730,""
4474,"2","비터스, 아즈텍 초콜릿","General","ds",788,582,""
4475,"59.1","Pisco, Campo de Encanto","Brandy","ml",789,1423,""
4476,"29.6","라임 쥬스","General","ml",789,1119,""
4477,"22.2","Limoncello","Liqueur","ml",789,1127,""
4478,"14.8","Cognac, Louis Royer VSOP Force 53","Brandy","ml",789,578,""
4479,"14.8","계란 흰자","General","ml",789,731,""
4480,"3","Bitters, Bitter Truth Creole","General","ds",789,220,""
4481,"40.7","Pussanga","Liqueur","ml",790,1461,""
4482,"29.6","Sweet vermouth","Wine","ml",790,1730,""
4483,"2","Amaro","Liqueur","t",790,39,""
4484,"2","Jagermeister","Liqueur","t",790,1045,""
4485,"1","Peychaud의 Bitters","General","ds",790,1390,""
4486,"44.4","Pisco, Campo de Encanto","Brandy","ml",791,1423,""
4487,"44.4","Amaro Montenegro","Liqueur","ml",791,47,""
4488,"44.4","Sweet vermouth, Carpano Antica Formula","Wine","ml",791,1733,""
4489,"51.8","Cognac","Brandy","ml",792,573,""
4490,"14.8","Sweet vermouth, Carpano Punt e Mes","Wine","ml",792,1735,""
4491,"14.8","Amaro Nardini","Liqueur","ml",792,48,""
4492,"7.4","Herbal liqueur, Green Chartreuse","Liqueur","ml",792,958,""
4493,"2","비터스, Bittermens Xocolatl MOLE","General","ds",792,229,""
4494,"1","오렌지 껍질","Garnish","twst",792,1291,""
4495,"2","오이","General","sli",793,643,""
4496,"59.1","Tequila (or mezcal)","Tequila","ml",793,1764,""
4497,"29.6","라임 쥬스","General","ml",793,1119,""
4498,"22.2","단순 시럽","General","ml",793,1657,""
4499,"1","오이","Garnish","sli",793,644,""
4500,"1","카이엔 고추","Garnish","pn",793,435,""
4501,"44.4","Mezcal","Mezcal","ml",794,1191,""
4502,"44.4","Amaro Montenegro","Liqueur","ml",794,47,""
4503,"1","자몽 껍질","Garnish","twst",794,914,""
4504,"59.1","Mezcal, Del Maguey Vida","Mezcal","ml",795,1204,""
4505,"7.4","라벤더 시럽","General","ml",795,1078,""
4506,"7.4","단순 시럽","General","ml",795,1657,""
4507,"1","오렌지 비터스, Fee Brothers Orange","General","ds",795,1265,""
4508,"1","초콜릿 비터스, Fee Brothers Aztec Chocolate","General","ds",795,484,""
4509,"44.4","Cynar","Liqueur","ml",796,654,""
4510,"29.6","Nocino","Liqueur","ml",796,1243,""
4511,"29.6","Virgin Islands Rum, Cruzan Blackstrap","Rum","ml",796,1826,""
4512,"7.4","레몬 주스","General","ml",796,1086,""
4513,"1","오렌지 꽃 수","Garnish","ds",796,1275,""
4514,"1","레몬 껍질","Garnish","twst",796,1088,""
4515,"1","오렌지 껍질","Garnish","twst",796,1291,""
4516,"44.4","Bourbon, Woodford Reserve","Whisky","ml",797,347,""
4517,"14.8","Bourbon, Woodford Reserve Double Oaked","Whisky","ml",797,348,""
4518,"14.8","Sweet vermouth, Carpano Antica Formula (Coffee Infused)","Wine","ml",797,1734,""
4519,"1","Suze","Liqueur","t",797,1725,""
4520,"1","바닐라 시럽","General","t",797,1814,""
4521,"2","체리 비터스, Woodford Reserve Spiced","General","ds",797,984,""
4522,"1","오렌지 껍질","Garnish","",797,1291,""
4523,"29.6","Bourbon, Elijah Craig","Whisky","ml",798,329,""
4524,"29.6","Fernet Branca","Spirits","ml",798,756,""
4525,"22.2","단순 시럽","General","ml",798,1657,""
4526,"22.2","레몬 주스","General","ml",798,1086,""
4527,"1","민트","Garnish","spg",798,1213,""
4528,"44.4","Rye","Whisky","ml",799,1585,""
4529,"22.2","Campari","Liqueur","ml",799,396,""
4530,"14.8","Ramazzotti","Liqueur","ml",799,1469,""
4531,"7.4","Curacao, Pierre Ferrand Dry","Liqueur","ml",799,650,""
4532,"1","Peychaud의 Bitters","General","ds",799,1390,""
4533,"1","오렌지 껍질","Garnish","twst",799,1291,""
4534,"22.2","Genever","Liqueur","ml",800,784,""
4535,"22.2","Batavia Arrack","Rum","ml",800,175,""
4536,"29.6","Cardamaro","Wine","ml",800,419,""
4537,"14.8","Benedictine","Liqueur","ml",800,376,""
4538,"1","Bitters, Angostura","General","ds",800,74,""
4539,"1","비터스, Bittermens Xocolatl MOLE","General","ds",800,229,""
4540,"1","오렌지 껍질","Garnish","twst",800,1291,""
4541,"29.6","Mezcal (Cenizio Colonial)","Mezcal","ml",801,1192,""
4542,"14.8","Reposado Tequila (El Mayor)","Tequila","ml",801,1494,""
4543,"7.4","Ancho Reyes Verde chile liqueur","Liqueur","ml",801,71,""
4544,"7.4","Licor 43","Liqueur","ml",801,1098,""
4545,"14.8","꿀 시럽","General","ml",801,971,""
4546,"14.8","라임 쥬스","General","ml",801,1119,""
4547,"2","초콜릿 비터스, 우드 포드 예비","General","ds",801,484,""
4548,"2","Bitters, Scrappy 's (Bergamot Bitters)","General","ds",801,209,""
4549,"29.6","Gin, Beefeater","Gin","ml",802,824,""
4550,"29.6","Rye, Rittenhouse","Whisky","ml",802,1600,""
4551,"22.2","카시스","General","ml",802,430,""
4552,"7.4","Ancho Reyes Verde chile liqueur","Liqueur","ml",802,71,""
4553,"2","오렌지 비터스, Regans 'Orange Bitters","General","ds",802,1265,""
4554,"1","Islay Scotch, Laphroaig","Whisky","rinse",802,1006,""
4555,"1","오렌지","Garnish","sli",802,1264,""
4556,"29.6","Bourbon","Whisky","ml",803,321,""
4557,"29.6","Apple Brandy","Brandy","ml",803,87,""
4558,"22.2","Cardamaro","Wine","ml",803,419,""
4559,"3.7","메이플 시럽","General","ml",803,1161,""
4560,"3.7","Herbal liqueur, Green Chartreuse","Liqueur","ml",803,958,""
4561,"2","비터스, Bittermens Xocolatl MOLE","General","ds",803,229,""
4562,"1","오렌지 껍질","Garnish","twst",803,1291,""
4563,"40.7","Rum, Plantation (Barbados 2000)","Rum","ml",804,1576,""
4564,"14.8","Aperol","Liqueur","ml",804,83,""
4565,"2","Peychaud의 Bitters","General","t",804,1390,""
4566,"2","Bitters, 타임","General","ds",804,251,""
4567,"44.4","크림","General","ml",804,609,""
4568,"1","단순 시럽","General","t",804,1657,""
4569,"44.4","Rhum Agricole","Rum","ml",805,1507,""
4570,"14.8","Mezcal","Mezcal","ml",805,1191,""
4571,"14.8","메이플 시럽","General","ml",805,1161,""
4572,"14.8","라임 쥬스","General","ml",805,1119,""
4573,"1","Bitters, Angostura","General","ds",805,74,""
4574,"59.1","Rum, Havana Club 7","Rum","ml",806,1573,""
4575,"22.2","Strega","Liqueur","ml",806,1717,""
4576,"14.8","Cynar","Liqueur","ml",806,654,""
4577,"1","Rum, Smith & Cross (As float)","Rum","bsp",806,1581,""
4578,"1","레몬 제스트","General","twst",806,1081,""
4579,"60","Vodka","Vodka","ml",807,1827,""
4580,"15","Chambord / Raspberry Liqueur","Liqueur","ml",807,1477,""
4581,"45","신선한 파인애플 주스","General","ml",807,1406,""
4582,"45","Citrus Vodka","Vodka","ml",808,516,""
4583,"1","미세 과립 설탕","General","barspoon",808,1719,""
4584,"22.5","신선한 레몬 주스","General","ml",808,1086,""
4585,"","레몬 트위스트","Garnish","",808,1080,""
4586,"30","Midori Melon Liqueur","Liqueur","ml",809,1211,""
4587,"30","사워 믹스","General","ml",809,1678,""
4588,"60","레몬 라임 소다","General","ml",809,1093,""
4589,"1","Luxardo 마라스치노 체리","General","",809,450,""
4590,"","마라스치노 체리","Garnish","",809,451,""
4591,"60","Vodka","Vodka","ml",810,1827,""
4592,"30","Midori Melon Liqueur","Liqueur","ml",810,1211,""
4593,"150","파인애플 쥬스","General","ml",810,1406,""
4594,"3","대황 비터스","General","dashes",810,1500,""
4595,"45","Vodka","Vodka","ml",811,1827,""
4596,"15","Peach Schnapps","Liqueur","ml",811,1359,""
4597,"45","파인애플 쥬스","General","ml",811,1406,""
4598,"45","크랜베리 주스","General","ml",811,601,""
4599,"15","Chambord / Raspberry Liqueur","Liqueur","ml",811,1477,""
4600,"","오렌지 조각","Garnish","",811,1264,""
4601,"45","Southern Comfort","Whisky","ml",812,1679,""
4602,"15","Bourbon Whiskey","Whisky","ml",812,1856,""
4603,"105","신선한 오렌지 주스","General","ml",812,1276,""
4604,"15","Sloe gin","Gin","ml",812,1666,""
4605,"45","Martinique Rum","Rum","ml",813,1172,""
4606,"15","Demerara Rum","Rum","ml",813,678,""
4607,"15","신선한 라임 주스","General","ml",813,1119,""
4608,"15","신선한 오렌지 주스","General","ml",813,1276,""
4609,"15","꿀 시럽 / 믹스","General","ml",813,971,""
4610,"7.5","팔체내 시럽","General","ml",813,746,""
4611,"7.5","Allspice Dram","Liqueur","ml",813,24,""
4612,"3","Luxardo 마라스치노 체리","General","",813,450,""
4613,"","마라스치노 체리 3개","Garnish","",813,451,""
4614,"","파인애플 스피어","Garnish","",813,1403,""
4615,"45","Mezcal","Mezcal","ml",814,1191,""
4616,"22.5","생강 단순 시럽","General","ml",814,1657,""
4617,"30","파인애플 쥬스","General","ml",814,1406,""
4618,"15","신선한 레몬 주스","General","ml",814,1086,""
4619,"2","Peychaud의 Bitters","General","dashes",814,1390,""
4620,"","파인애플 스피어","Garnish","",814,1403,""
4621,"30","Dark Jamaican rum","Rum","ml",815,660,""
4622,"30","Demerara Rum","Rum","ml",815,678,""
4623,"22.5","신선한 라임 주스","General","ml",815,1119,""
4624,"15","신선한 자몽 주스","General","ml",815,910,""
4625,"15","Demerara 단순 시럽","General","ml",815,1657,""
4626,"2","Allspice Dram","Liqueur","dashes",815,24,""
4627,"","라임 웨지","Garnish","",815,1115,""
4628,"","민트 스프링","Garnish","",815,1213,""
4629,"30","Vodka","Vodka","ml",816,1827,""
4630,"30","Light Rum","Rum","ml",816,1100,""
4631,"15","Banana Liqueur","Liqueur","ml",816,161,""
4632,"15","Coconut Rum","Rum","ml",816,544,""
4633,"150","과일 펀치","General","ml",816,775,""
4634,"","마라스치노 체리","Garnish","",816,451,""
4635,"","파인애플 웨지","Garnish","",816,1403,""
4636,"30","Dark Puerto Rican Rum","Rum","ml",817,661,""
4637,"30","Cognac / Brandy","Brandy","ml",817,573,""
4638,"30","Light Rum","Rum","ml",817,1100,""
4639,"30","Gin","Gin","ml",817,803,""
4640,"30","신선한 오렌지 주스","General","ml",817,1276,""
4641,"30","신선한 라임 주스","General","ml",817,1119,""
4642,"30","파인애플 쥬스","General","ml",817,1406,""
4643,"15","단순 시럽","General","ml",817,1657,""
4644,"15","팔체내 시럽","General","ml",817,746,""
4645,"15","패션프루트 시럽","General","ml",817,1333,""
4646,"45","Puerto Rican Rum","Rum","ml",818,1455,""
4647,"15","신선한 라임 주스","General","ml",818,1119,""
4648,"15","단순 시럽","General","ml",818,1657,""
4649,"120","얼음","General","ml",818,984,""
4650,"0.5","바나나","General","",818,159,""
4651,"60","Puerto Rican Rum","Rum","ml",819,1455,""
4652,"60","Dark rum","Rum","ml",819,662,""
4653,"60","패션프루트 시럽","General","ml",819,1333,""
4654,"60","신선한 라임 주스","General","ml",819,1119,""
4655,"60","신선한 오렌지 주스","General","ml",819,1276,""
4656,"60","신선한 자몽 주스","General","ml",819,910,""
4657,"1","꿀 시럽 / 믹스","General","barspoon",819,971,""
4658,"6","Angostura Bitters","General","dashes",819,74,""
4659,"15","클럽 소다","General","ml",819,526,""
4660,"45","Demerara Rum","Rum","ml",820,678,""
4661,"15","Apricot Brandy","Brandy","ml",820,107,""
4662,"15","신선한 라임 주스","General","ml",820,1119,""
4663,"15","단순 시럽","General","ml",820,1657,""
4664,"15","신선한 자몽 주스","General","ml",820,910,""
4665,"1","Absinthe, Pernod","Spirits","dash",820,9,""
4666,"1","Angostura Bitters","General","dash",820,74,""
4667,"","민트 스프링","Garnish","",820,1213,""
4668,"22.5","Light Rum","Rum","ml",821,1100,""
4669,"22.5","Vodka","Vodka","ml",821,1827,""
4670,"15","Blue Curacao","Liqueur","ml",821,300,""
4671,"90","파인애플 쥬스","General","ml",821,1406,""
4672,"30","사워 믹스","General","ml",821,1678,""
4673,"","파인애플 웨지","Garnish","",821,1403,""
4674,"","우산","Garnish","",821,1803,""
4675,"30","Light Rum","Rum","ml",822,1100,""
4676,"60","파인애플 쥬스","General","ml",822,1406,""
4677,"30","Blue Curacao","Liqueur","ml",822,300,""
4678,"30","코코 로페즈 - 코코넛 크림","General","ml",822,609,""
4679,"1","Luxardo 마라스키노 체리","General","",822,450,""
4680,"1","파인애플 웨지","General","",822,1402,""
4681,"","Luxardo Maraschino Cherry","Garnish","",822,451,""
4682,"","파인애플 웨지","Garnish","",822,1403,""
4683,"60","Vodka","Vodka","ml",823,1827,""
4684,"30","Amaretto","Liqueur","ml",823,35,""
4685,"135","신선한 오렌지 주스","General","ml",823,1276,""
4686,"1","클럽 소다","General","splash",823,526,""
4687,"","오렌지 휠","Garnish","",823,1264,""
4688,"30","Demerara Rum","Rum","ml",824,678,""
4689,"7.5","Overproof Rum / 151","Rum","ml",824,1311,""
4690,"7.5","Maraschino Liqueur","Liqueur","ml",824,1163,""
4691,"75","신선한 라임 주스","General","ml",824,1119,""
4692,"1","신선한 레몬 주스","General","barspoon",824,1086,""
4693,"45","패션프루트 시럽","General","ml",824,1333,""
4694,"7.5","단순 시럽","General","ml",824,1657,""
4695,"45","Light Puerto Rican Rum","Rum","ml",825,1099,""
4696,"1","Absinthe, Pernod","Spirits","barspoon",825,9,""
4697,"22.5","신선한 라임 주스","General","ml",825,1119,""
4698,"15","석류 시럽","General","ml",825,934,""
4699,"30","클럽 소다","General","ml",825,526,""
4700,"30","Vodka","Vodka","ml",826,1827,""
4701,"30","Coffee Liqueur","Liqueur","ml",826,561,""
4702,"30","Irish Cream","Liqueur","ml",826,991,""
4703,"180","바닐라 아이스크림","General","ml",826,1809,""
4704,"","초콜릿 부스러기","Garnish","",826,495,""
4705,"","휘핑 크림","Garnish","",826,1854,""
4706,"45","London Dry Gin","Gin","ml",827,1133,""
4707,"15","Orange Liqueur","Liqueur","ml",827,1278,""
4708,"180","신선한 오렌지 주스","General","ml",827,1276,""
4709,"52.5","London Dry Gin","Gin","ml",828,1133,""
4710,"22.5","신선한 라임 주스","General","ml",828,1119,""
4711,"30","단순 시럽","General","ml",828,1657,""
4712,"30","진저 비어","General","ml",828,870,""
4713,"8","민트 잎","General","",828,1214,""
4714,"","민트 스프링","Garnish","",828,1213,""
4715,"30","Overproof Rum / 151","Rum","ml",829,1311,""
4716,"30","Banana Liqueur","Liqueur","ml",829,161,""
4717,"30","Coconut Rum","Rum","ml",829,544,""
4718,"90","신선한 오렌지 주스","General","ml",829,1276,""
4719,"90","파인애플 쥬스","General","ml",829,1406,""
4720,"15","석류 시럽","General","ml",829,934,""
4721,"","두 마라스치노 체리 / 파라솔","Garnish","",829,1802,""
4722,"45","Light Rum","Rum","ml",830,1100,""
4723,"7.5","Apricot Brandy","Brandy","ml",830,107,""
4724,"30","파인애플 쥬스","General","ml",830,1406,""
4725,"15","신선한 라임 주스","General","ml",830,1119,""
4726,"15","단순 시럽","General","ml",830,1657,""
4727,"75","Rum","Rum","ml",831,1553,""
